"RelativePath","Size","AssociatedInf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/HwKws/m/ja-JP/cortana_ja-JP_hq.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/HwKws/m/pt-BR/cortana_pt-BR_hq.amp","879440","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/HwKws/m/pt-BR/cortana_pt-BR_hq.dsp","169372","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/HwKws/m/pt-BR/cortana_pt-BR_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/HwKws/m/pt-BR/cortana_pt-BR_hq.phm","96","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/HwKws/m/pt-BR/cortana_pt-BR_hq.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/HwKws/m/zh-CN/cortana_zh-CN_hq.amp","874392","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/HwKws/m/zh-CN/cortana_zh-CN_hq.dsp","169760","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/HwKws/m/zh-CN/cortana_zh-CN_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/HwKws/m/zh-CN/cortana_zh-CN_hq.phm","96","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/HwKws/m/zh-CN/cortana_zh-CN_hq.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Leno2/leno2_constraints.conf","38","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Leno2/m/zh-CN/leno2_zh-CN_ex.alco","20","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Leno2/m/zh-CN/leno2_zh-CN_ex.amp","1588932","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Leno2/m/zh-CN/leno2_zh-CN_ex.ehsc","1589308","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Leno2/m/zh-CN/leno2_zh-CN_ex.eth","4","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Leno2/m/zh-CN/leno2_zh-CN_ex.hsc","1589308","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Leno2/m/zh-CN/leno2_zh-CN_ex.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Leno2/m/zh-CN/leno2_zh-CN_ex.phm","102","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Leno2/m/zh-CN/leno2_zh-CN_ex.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Leno2/m/zh-CN/leno2_zh-CN_hq.amp","853240","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Leno2/m/zh-CN/leno2_zh-CN_hq.dsp","172100","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Leno2/m/zh-CN/leno2_zh-CN_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Leno2/m/zh-CN/leno2_zh-CN_hq.phm","102","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Leno2/m/zh-CN/leno2_zh-CN_hq.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Service/IntelWovSDK_S.dll","999904","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Service/MultiChannelWoV_S.dll","1692128","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Service/MultichannelWoVCfg_S.dll","490976","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/sid/ubm.bin","54292","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Tencent/tencent_constraints.conf","38","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Tencent/m/zh-CN/tencent_zh-CN_ex.alco","20","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Tencent/m/zh-CN/tencent_zh-CN_ex.amp","2999064","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Tencent/m/zh-CN/tencent_zh-CN_ex.ehsc","2999440","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Tencent/m/zh-CN/tencent_zh-CN_ex.eth","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Tencent/m/zh-CN/tencent_zh-CN_ex.hsc","2999440","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Tencent/m/zh-CN/tencent_zh-CN_ex.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Tencent/m/zh-CN/tencent_zh-CN_ex.phm","102","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Tencent/m/zh-CN/tencent_zh-CN_ex.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Tencent/m/zh-CN/tencent_zh-CN_hq.amp","874768","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Tencent/m/zh-CN/tencent_zh-CN_hq.dsp","169552","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Tencent/m/zh-CN/tencent_zh-CN_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Tencent/m/zh-CN/tencent_zh-CN_hq.phm","102","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Tencent/m/zh-CN/tencent_zh-CN_hq.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Yoga/yoga_constraints.conf","38","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Yoga/m/zh-CN/yoga_zh-CN_ex.alco","20","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Yoga/m/zh-CN/yoga_zh-CN_ex.amp","1327808","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Yoga/m/zh-CN/yoga_zh-CN_ex.ehsc","1328196","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Yoga/m/zh-CN/yoga_zh-CN_ex.eth","4","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Yoga/m/zh-CN/yoga_zh-CN_ex.hsc","1328196","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Yoga/m/zh-CN/yoga_zh-CN_ex.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Yoga/m/zh-CN/yoga_zh-CN_ex.phm","114","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Yoga/m/zh-CN/yoga_zh-CN_ex.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Yoga/m/zh-CN/yoga_zh-CN_hq.amp","881936","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Yoga/m/zh-CN/yoga_zh-CN_hq.dsp","181280","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Yoga/m/zh-CN/yoga_zh-CN_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Yoga/m/zh-CN/yoga_zh-CN_hq.phm","114","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Yoga/m/zh-CN/yoga_zh-CN_hq.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smbus-02a3/CometLakePCH-LP.cat","16760","drivers/gw1-w149/system/intel-smbus-02a3/oem4.inf"
"drivers/gw1-w149/system/intel-smbus-02a3/oem4.inf","16953","drivers/gw1-w149/system/intel-smbus-02a3/oem4.inf"
"drivers/gw1-w149/system/intel-smbus-02a3/restore.ini","240","drivers/gw1-w149/system/intel-smbus-02a3/oem4.inf"
"drivers/gw1-w149/system/intel-spi-flash-controller-02a4/CometLakePCH-LP.cat","16760","drivers/gw1-w149/system/intel-spi-flash-controller-02a4/oem4.inf"
"drivers/gw1-w149/system/intel-spi-flash-controller-02a4/oem4.inf","16953","drivers/gw1-w149/system/intel-spi-flash-controller-02a4/oem4.inf"
"drivers/gw1-w149/system/intel-spi-flash-controller-02a4/restore.ini","257","drivers/gw1-w149/system/intel-spi-flash-controller-02a4/oem4.inf"
"drivers/gw1-w149/system/intel-thermal-subsytem-02f9/CometLakePCH-LP.cat","16760","drivers/gw1-w149/system/intel-thermal-subsytem-02f9/oem18.inf"
"drivers/gw1-w149/system/intel-thermal-subsytem-02f9/oem18.inf","2866","drivers/gw1-w149/system/intel-thermal-subsytem-02f9/oem18.inf"
"drivers/gw1-w149/system/intel-thermal-subsytem-02f9/restore.ini","252","drivers/gw1-w149/system/intel-thermal-subsytem-02f9/oem18.inf"
"drivers/gw1-w149/usb-card-reader/oem25.inf","8132","drivers/gw1-w149/usb-card-reader/oem25.inf"
"drivers/gw1-w149/usb-card-reader/restore.ini","281","drivers/gw1-w149/usb-card-reader/oem25.inf"
"drivers/gw1-w149/usb-card-reader/RsCRIcon.dll","9907704","drivers/gw1-w149/usb-card-reader/oem25.inf"
"drivers/gw1-w149/usb-card-reader/RtsUer.sys","444920","drivers/gw1-w149/usb-card-reader/oem25.inf"
"drivers/gw1-w149/usb-card-reader/RtsUer64.cat","28243","drivers/gw1-w149/usb-card-reader/oem25.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_1TXEI/txei.cat","11018","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_1TXEI/txei.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_1TXEI/txei.inf","9340","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_1TXEI/txei.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_1TXEI/x64/TeeDriverW8x64.sys","263808","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_1TXEI/txei.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_2OEMExtension/OemExtension.cat","10974","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_2OEMExtension/OemExtension.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_2OEMExtension/OemExtension.inf","4425","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_2OEMExtension/OemExtension.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_DAL/DAL.cat","12385","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_DAL/DAL.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_DAL/DAL.inf","4466","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_DAL/DAL.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_DAL/jhi_service.exe","647056","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_DAL/DAL.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_DAL/JHI.dll","274320","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_DAL/DAL.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_DAL/JHI64.dll","325008","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_DAL/DAL.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_DAL/SpoolerApplet.dalp","62373","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_DAL/DAL.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_DAL/TEEManagement.dll","257424","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_DAL/DAL.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_DAL/TEEManagement64.dll","307088","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_DAL/DAL.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.cat","25049","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf","12891","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/conf/cacert.pem","4088","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/conf/epid_paramcert.dat","876","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/conf/epid2_paramcert.dat","461","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/conf/EPIDGroupCertLegacy.cer","2867088","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/conf/EPIDGroupCertX509.cer","8242270","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/conf/iclsProxy.conf","1486","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib/iclsClient.dll","87008","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib/iclsClientInternal.dll","1706976","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib/iclsProxy.dll","124384","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib/iclsProxyInternal.dll","1532384","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib/IntelPTTEKRecertification.exe","925152","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib/libcrypto-1_1-x64.dll","2727944","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib/libssl-1_1-x64.dll","671240","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib/msvcp140.dll","643848","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib/SocketHeciServer.exe","872416","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib/TPMProvisioningService.exe","800224","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib/vcruntime140.dll","97560","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib32/iclsClient.dll","73696","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib32/iclsClientInternal.dll","1238008","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib32/iclsProxy.dll","93664","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib32/iclsProxyInternal.dll","1096160","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib32/IntelPTTEKRecertification.exe","642016","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib32/libcrypto-1_1.dll","2112032","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib32/libssl-1_1.dll","520712","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib32/msvcp140.dll","448416","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib32/SocketHeciServer.exe","626168","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib32/TPMProvisioningService.exe","569312","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/lib32/vcruntime140.dll","94160","drivers/hp-240-g8/sp104381-intel-trusted-execution-engine/dchu_iCLS/iclsClient.inf"
"drivers/hp-240-g8/sp113222-card-reader/RsCRIcon.dll","9908832","drivers/hp-240-g8/sp113222-card-reader/RtsUerSDO.inf"
"drivers/hp-240-g8/sp113222-card-reader/RtsUer.sys","446048","drivers/hp-240-g8/sp113222-card-reader/RtsUerSDO.inf"
"drivers/hp-240-g8/sp113222-card-reader/rtsuer64.cat","28224","drivers/hp-240-g8/sp113222-card-reader/RtsUerSDO.inf"
"drivers/hp-240-g8/sp113222-card-reader/RtsUerSDO.inf","8310","drivers/hp-240-g8/sp113222-card-reader/RtsUerSDO.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_GPIO/ialpss2_gpio2_tgl.cat","13402","drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_GPIO/iaLPSS2_GPIO2_TGL.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_GPIO/iaLPSS2_GPIO2_TGL.inf","7164","drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_GPIO/iaLPSS2_GPIO2_TGL.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_GPIO/iaLPSS2_GPIO2_TGL.sys","128664","drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_GPIO/iaLPSS2_GPIO2_TGL.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_I2C/ialpss2_i2c_tgl.cat","13389","drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_I2C/iaLPSS2_I2C_TGL.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_I2C/iaLPSS2_I2C_TGL.inf","11854","drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_I2C/iaLPSS2_I2C_TGL.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_I2C/iaLPSS2_I2C_TGL.sys","201376","drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_I2C/iaLPSS2_I2C_TGL.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_SPI/ialpss2_spi_tgl.cat","13386","drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_SPI/iaLPSS2_SPI_TGL.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_SPI/iaLPSS2_SPI_TGL.inf","10292","drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_SPI/iaLPSS2_SPI_TGL.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_SPI/iaLPSS2_SPI_TGL.sys","155808","drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_SPI/iaLPSS2_SPI_TGL.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_Uart2/ialpss2_uart2_tgl.cat","13402","drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_Uart2/iaLPSS2_UART2_TGL.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_Uart2/iaLPSS2_UART2_TGL.inf","10448","drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_Uart2/iaLPSS2_UART2_TGL.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_Uart2/iaLPSS2_UART2_TGL.sys","310432","drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_Uart2/iaLPSS2_UART2_TGL.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/ialpss2_gpio2_tgl.cat","13402","drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_GPIO2_TGL.inf;drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_I2C_TGL.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_GPIO2_TGL.inf","7164","drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_GPIO2_TGL.inf;drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_I2C_TGL.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_GPIO2_TGL.sys","128664","drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_GPIO2_TGL.inf;drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_I2C_TGL.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/ialpss2_i2c_tgl.cat","13389","drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_GPIO2_TGL.inf;drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_I2C_TGL.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_I2C_TGL.inf","11854","drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_GPIO2_TGL.inf;drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_I2C_TGL.inf"
"drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_I2C_TGL.sys","201376","drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_GPIO2_TGL.inf;drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_I2C_TGL.inf"
"drivers/hp-240-g8/sp136485-intel-wireless-bluetooth/CCP/ibtusb.cat","11312","drivers/hp-240-g8/sp136485-intel-wireless-bluetooth/CCP/ibtusb.inf"
"drivers/hp-240-g8/sp136485-intel-wireless-bluetooth/CCP/ibtusb.inf","35308","drivers/hp-240-g8/sp136485-intel-wireless-bluetooth/CCP/ibtusb.inf"
"drivers/hp-240-g8/sp136485-intel-wireless-bluetooth/CCP/ibtusb.sys","1270296","drivers/hp-240-g8/sp136485-intel-wireless-bluetooth/CCP/ibtusb.inf"
